[2026-02-24 14:50:53 GMT-05:00] | SCAN_START      | SYSTEM               | ---    | Agents: [M4_VOLUME_SPIKE], Tickers: 189
[2026-02-27 07:59:38 GMT-05:00] | TRADE_EXECUTED  | M3_RS_LEADER         | PEG    | BUY executed: 100 shares @ $85.85 = $8585.00
[2026-02-27 08:11:26 GMT-05:00] | BUY_SIGNAL      | M3_RS_LEADER         | NFLX   | Entry=$85.03, SL=$82.48, TP=$88.82
[2026-02-27 08:11:26 GMT-05:00] | TRADE_EXECUTED  | M3_RS_LEADER         | NFLX   | BUY executed: 100 shares @ $84.59 = $8459.00
[2026-02-27 08:20:26 GMT-05:00] | BUY_SIGNAL      | M5_MA_CROSS          | ASML   | Entry=$1471.35, SL=$1427.21, TP=$1536.99
[2026-02-27 08:20:26 GMT-05:00] | TRADE_EXECUTED  | M5_MA_CROSS          | ASML   | BUY executed: 100 shares @ $1463.80 = $146380.00
[2026-02-27 08:23:00 GMT-05:00] | BUY_SIGNAL      | M5_MA_CROSS          | DELL   | Entry=$122.08, SL=$118.41, TP=$127.52
[2026-02-27 08:23:01 GMT-05:00] | TRADE_EXECUTED  | M5_MA_CROSS          | DELL   | BUY executed: 100 shares @ $121.45 = $12145.00
[2026-02-27 13:37:24 GMT-05:00] | BUY_SIGNAL      | M5_MA_CROSS          | NFLX   | Entry=$95.77, SL=$92.90, TP=$100.04
[2026-02-27 13:37:24 GMT-05:00] | TRADE_EXECUTED  | M5_MA_CROSS          | NFLX   | BUY executed: 100 shares @ $95.28 = $9528.00
[2026-02-27 13:48:59 GMT-05:00] | BUY_SIGNAL      | M5_BREAKOUT_FILTERED | DELL   | Entry=$148.67, SL=$144.21, TP=$158.26
[2026-02-27 13:48:59 GMT-05:00] | TRADE_EXECUTED  | M5_BREAKOUT_FILTERED | DELL   | BUY executed: 100 shares @ $147.96 = $14796.33
[2026-02-27 14:55:54 GMT-05:00] | BUY_SIGNAL      | M5_BREAKOUT_FILTERED | NFLX   | Entry=$96.03, SL=$93.15, TP=$102.22
[2026-02-27 14:55:54 GMT-05:00] | TRADE_EXECUTED  | M5_BREAKOUT_FILTERED | NFLX   | BUY executed: 100 shares @ $95.54 = $9553.50
[2026-02-27 15:07:31 GMT-05:00] | BUY_SIGNAL      | M4_VOLUME_SPIKE      | DELL   | Entry=$148.45, SL=$144.00, TP=$152.08
[2026-02-27 15:07:31 GMT-05:00] | TRADE_EXECUTED  | M4_VOLUME_SPIKE      | DELL   | BUY executed: 100 shares @ $146.94 = $14694.00
[2026-02-27 16:14:26 GMT-05:00] | BUY_SIGNAL      | M4_VOLUME_SPIKE      | NFLX   | Entry=$97.36, SL=$94.44, TP=$99.74
[2026-02-27 16:14:26 GMT-05:00] | TRADE_EXECUTED  | M4_VOLUME_SPIKE      | NFLX   | BUY executed: 100 shares @ $96.37 = $9637.00
[2026-02-27 16:23:38 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | MRVL   | Entry=$81.69, SL=$79.24, TP=$85.77
[2026-02-27 16:23:39 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | MRVL   | BUY executed: 100 shares @ $81.69 = $8169.00
[2026-02-27 16:26:00 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | DELL   | Entry=$147.95, SL=$143.51, TP=$155.35
[2026-02-27 16:26:00 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | DELL   | BUY executed: 100 shares @ $147.95 = $14795.00
[2026-02-27 16:32:13 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | AIG    | Entry=$80.50, SL=$78.09, TP=$84.53
[2026-02-27 16:32:14 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | AIG    | BUY executed: 100 shares @ $80.50 = $8050.00
[2026-02-27 16:37:48 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | WRB    | Entry=$71.67, SL=$69.52, TP=$75.25
[2026-02-27 16:37:48 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | WRB    | BUY executed: 100 shares @ $71.67 = $7167.00
[2026-02-27 16:39:18 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | JNJ    | Entry=$248.47, SL=$241.02, TP=$260.89
[2026-02-27 16:39:18 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | JNJ    | BUY executed: 100 shares @ $248.47 = $24847.00
[2026-02-27 16:41:01 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | ABT    | Entry=$116.32, SL=$112.83, TP=$122.14
[2026-02-27 16:41:01 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | ABT    | BUY executed: 100 shares @ $116.32 = $11632.00
[2026-02-27 16:41:27 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | BMY    | Entry=$62.36, SL=$60.49, TP=$65.48
[2026-02-27 16:41:27 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | BMY    | BUY executed: 100 shares @ $62.36 = $6236.00
[2026-02-27 16:41:53 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | CVS    | Entry=$79.87, SL=$77.47, TP=$83.86
[2026-02-27 16:41:53 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | CVS    | BUY executed: 100 shares @ $79.87 = $7987.00
[2026-02-27 16:44:15 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | IDXX   | Entry=$656.73, SL=$637.03, TP=$689.57
[2026-02-27 16:44:15 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | IDXX   | BUY executed: 100 shares @ $656.73 = $65673.00
[2026-02-27 16:45:06 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | ILMN   | Entry=$134.46, SL=$130.43, TP=$141.18
[2026-02-27 16:45:07 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | ILMN   | BUY executed: 100 shares @ $134.46 = $13446.00
[2026-02-27 16:47:41 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | UTHR   | Entry=$503.90, SL=$488.78, TP=$529.10
[2026-02-27 16:47:41 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | UTHR   | BUY executed: 100 shares @ $503.90 = $50390.00
[2026-02-27 16:48:45 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | TFX    | Entry=$121.98, SL=$118.32, TP=$128.08
[2026-02-27 16:48:45 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | TFX    | BUY executed: 100 shares @ $121.98 = $12198.00
[2026-02-27 16:48:58 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | XRAY   | Entry=$14.68, SL=$14.24, TP=$15.41
[2026-02-27 16:48:58 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | XRAY   | BUY executed: 100 shares @ $14.68 = $1468.00
[2026-02-27 16:50:03 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | XOM    | Entry=$152.59, SL=$148.01, TP=$160.22
[2026-02-27 16:50:03 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | XOM    | BUY executed: 100 shares @ $152.59 = $15259.00
[2026-02-27 16:56:28 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | AR     | Entry=$36.82, SL=$35.71, TP=$38.66
[2026-02-27 16:56:29 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | AR     | BUY executed: 100 shares @ $36.82 = $3681.50
[2026-02-27 16:59:16 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | GE     | Entry=$342.01, SL=$331.75, TP=$359.11
[2026-02-27 16:59:16 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | GE     | BUY executed: 100 shares @ $342.01 = $34201.00
[2026-02-27 16:59:42 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | LMT    | Entry=$658.25, SL=$638.50, TP=$691.16
[2026-02-27 16:59:42 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | LMT    | BUY executed: 100 shares @ $658.25 = $65825.00
[2026-02-27 17:01:50 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | CSX    | Entry=$42.69, SL=$41.41, TP=$44.82
[2026-02-27 17:01:51 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | CSX    | BUY executed: 100 shares @ $42.69 = $4269.00
[2026-02-27 17:09:07 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | ROST   | Entry=$205.64, SL=$199.47, TP=$215.92
[2026-02-27 17:09:07 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | ROST   | BUY executed: 100 shares @ $205.64 = $20564.00
[2026-02-27 17:11:03 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | DG     | Entry=$156.24, SL=$151.55, TP=$164.05
[2026-02-27 17:11:04 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | DG     | BUY executed: 100 shares @ $156.24 = $15624.00
[2026-02-27 17:13:38 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | KO     | Entry=$81.56, SL=$79.11, TP=$85.64
[2026-02-27 17:13:39 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | KO     | BUY executed: 100 shares @ $81.56 = $8156.00
[2026-02-27 17:15:34 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | COST   | Entry=$1010.79, SL=$980.47, TP=$1061.33
[2026-02-27 17:15:34 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | COST   | BUY executed: 100 shares @ $1010.79 = $101079.00
[2026-02-27 17:16:25 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | SJM    | Entry=$115.96, SL=$112.48, TP=$121.76
[2026-02-27 17:16:26 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | SJM    | BUY executed: 100 shares @ $115.96 = $11596.00
[2026-02-27 17:20:42 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | EXC    | Entry=$49.47, SL=$47.99, TP=$51.94
[2026-02-27 17:20:43 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | EXC    | BUY executed: 100 shares @ $49.47 = $4947.00
[2026-02-27 17:21:08 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | PEG    | Entry=$86.06, SL=$83.48, TP=$90.36
[2026-02-27 17:21:08 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | PEG    | BUY executed: 100 shares @ $86.06 = $8606.00
[2026-02-27 17:21:21 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | ED     | Entry=$112.51, SL=$109.13, TP=$118.14
[2026-02-27 17:21:21 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | ED     | BUY executed: 100 shares @ $112.51 = $11251.00
[2026-02-27 17:23:43 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | EVRG   | Entry=$83.66, SL=$81.15, TP=$87.84
[2026-02-27 17:23:43 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | EVRG   | BUY executed: 100 shares @ $83.66 = $8366.00
[2026-02-27 17:25:51 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | ECL    | Entry=$308.31, SL=$299.06, TP=$323.73
[2026-02-27 17:25:52 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | ECL    | BUY executed: 100 shares @ $308.31 = $30831.00
[2026-02-27 17:28:26 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | AMT    | Entry=$191.95, SL=$186.19, TP=$201.55
[2026-02-27 17:28:26 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | AMT    | BUY executed: 100 shares @ $191.95 = $19195.00
[2026-02-27 17:29:05 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | EQIX   | Entry=$974.26, SL=$945.03, TP=$1022.97
[2026-02-27 17:29:05 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | EQIX   | BUY executed: 100 shares @ $974.26 = $97426.00
[2026-02-27 17:29:43 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | PSA    | Entry=$307.12, SL=$297.91, TP=$322.48
[2026-02-27 17:29:44 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | PSA    | BUY executed: 100 shares @ $307.12 = $30712.00
[2026-02-27 17:32:57 GMT-05:00] | BUY_SIGNAL      | I6_AGGRESSIVE_INTRADAY | NFLX   | Entry=$96.24, SL=$93.35, TP=$101.05
[2026-02-27 17:32:57 GMT-05:00] | TRADE_EXECUTED  | I6_AGGRESSIVE_INTRADAY | NFLX   | BUY executed: 100 shares @ $96.24 = $9624.00
[2026-02-27 17:36:37 GMT-05:00] | SCAN_COMPLETE   | SYSTEM               | ---    | Analyzed: 1830, Trades: 50
[2026-02-27 20:35:47 GMT-05:00] | TRADE_CLOSED    | M5_MA_CROSS          | ASML   | SELL[EOD_CLOSE]: Entry=$1463.80, Exit=$1450.56, P/L=$-1324.00 (-0.90%) [LOSS]
[2026-02-27 20:36:00 GMT-05:00] | TRADE_CLOSED    | M5_MA_CROSS          | DELL   | SELL[TAKE_PROFIT]: Entry=$121.45, Exit=$127.52, P/L=$607.25 (5.00%) [WIN]
[2026-02-27 20:36:13 GMT-05:00] | TRADE_CLOSED    | M5_MA_CROSS          | NFLX   | SELL[EOD_CLOSE]: Entry=$95.28, Exit=$96.24, P/L=$96.00 (1.01%) [WIN]
[2026-02-27 20:36:26 GMT-05:00] | TRADE_CLOSED    | S2_TIGHT             | CXO    | SELL[EOD_CLOSE]: Entry=$65.60, Exit=$65.60, P/L=$0.00 (0.00%) [LOSS]
[2026-02-27 20:36:39 GMT-05:00] | TRADE_CLOSED    | S2_TIGHT             | APA    | SELL[TAKE_PROFIT]: Entry=$29.10, Exit=$30.26, P/L=$116.40 (4.00%) [WIN]
[2026-02-27 20:36:51 GMT-05:00] | TRADE_CLOSED    | M5_BREAKOUT_FILTERED | DELL   | SELL[EOD_CLOSE]: Entry=$147.96, Exit=$148.08, P/L=$11.67 (0.08%) [WIN]
[2026-02-27 20:37:05 GMT-05:00] | TRADE_CLOSED    | M5_BREAKOUT_FILTERED | NFLX   | SELL[EOD_CLOSE]: Entry=$95.54, Exit=$96.24, P/L=$70.50 (0.74%) [WIN]
[2026-02-27 20:37:18 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | JCI    | SELL[EOD_CLOSE]: Entry=$144.71, Exit=$144.30, P/L=$-41.00 (-0.28%) [LOSS]
[2026-02-27 20:37:31 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | MRVL   | SELL[EOD_CLOSE]: Entry=$81.69, Exit=$81.69, P/L=$0.00 (0.00%) [LOSS]
[2026-02-27 20:37:44 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | DELL   | SELL[EOD_CLOSE]: Entry=$147.95, Exit=$148.08, P/L=$13.00 (0.09%) [WIN]
[2026-02-27 20:37:56 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | AIG    | SELL[EOD_CLOSE]: Entry=$80.50, Exit=$80.49, P/L=$-1.00 (-0.01%) [LOSS]
[2026-02-27 20:38:09 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | WRB    | SELL[EOD_CLOSE]: Entry=$71.67, Exit=$71.70, P/L=$3.00 (0.04%) [WIN]
[2026-02-27 20:38:22 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | JNJ    | SELL[EOD_CLOSE]: Entry=$248.47, Exit=$248.43, P/L=$-4.00 (-0.02%) [LOSS]
[2026-02-27 20:38:35 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | ABT    | SELL[EOD_CLOSE]: Entry=$116.32, Exit=$116.35, P/L=$3.00 (0.03%) [WIN]
[2026-02-27 20:38:48 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | BMY    | SELL[EOD_CLOSE]: Entry=$62.36, Exit=$62.37, P/L=$1.00 (0.02%) [WIN]
[2026-02-27 20:39:00 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | CVS    | SELL[EOD_CLOSE]: Entry=$79.87, Exit=$79.90, P/L=$3.00 (0.04%) [WIN]
[2026-02-27 20:39:13 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | IDXX   | SELL[EOD_CLOSE]: Entry=$656.73, Exit=$656.73, P/L=$0.00 (0.00%) [LOSS]
[2026-02-27 20:39:26 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | ILMN   | SELL[EOD_CLOSE]: Entry=$134.46, Exit=$134.46, P/L=$0.00 (0.00%) [LOSS]
[2026-02-27 20:39:39 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | UTHR   | SELL[EOD_CLOSE]: Entry=$503.90, Exit=$503.90, P/L=$0.00 (0.00%) [LOSS]
[2026-02-27 20:39:52 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | TFX    | SELL[EOD_CLOSE]: Entry=$121.98, Exit=$122.06, P/L=$8.00 (0.07%) [WIN]
[2026-02-27 20:40:04 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | XRAY   | SELL[EOD_CLOSE]: Entry=$14.68, Exit=$14.68, P/L=$0.00 (0.00%) [LOSS]
[2026-02-27 20:40:17 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | XOM    | SELL[EOD_CLOSE]: Entry=$152.59, Exit=$152.50, P/L=$-9.00 (-0.06%) [LOSS]
[2026-02-27 20:40:30 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | AR     | SELL[EOD_CLOSE]: Entry=$36.82, Exit=$36.81, P/L=$-0.50 (-0.01%) [LOSS]
[2026-02-27 20:40:43 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | GE     | SELL[EOD_CLOSE]: Entry=$342.01, Exit=$342.26, P/L=$25.00 (0.07%) [WIN]
[2026-02-27 20:40:56 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | LMT    | SELL[EOD_CLOSE]: Entry=$658.25, Exit=$658.08, P/L=$-17.00 (-0.03%) [LOSS]
[2026-02-27 20:41:08 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | CSX    | SELL[EOD_CLOSE]: Entry=$42.69, Exit=$42.69, P/L=$0.00 (0.00%) [LOSS]
[2026-02-27 20:41:21 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | ROST   | SELL[EOD_CLOSE]: Entry=$205.64, Exit=$205.64, P/L=$0.00 (0.00%) [LOSS]
[2026-02-27 20:41:34 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | DG     | SELL[EOD_CLOSE]: Entry=$156.24, Exit=$156.24, P/L=$0.00 (0.00%) [LOSS]
[2026-02-27 20:41:47 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | KO     | SELL[EOD_CLOSE]: Entry=$81.56, Exit=$81.56, P/L=$0.00 (0.00%) [LOSS]
[2026-02-27 20:42:00 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | COST   | SELL[EOD_CLOSE]: Entry=$1010.79, Exit=$1010.79, P/L=$0.00 (0.00%) [LOSS]
[2026-02-27 20:42:12 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | SJM    | SELL[EOD_CLOSE]: Entry=$115.96, Exit=$115.95, P/L=$-1.00 (-0.01%) [LOSS]
[2026-02-27 20:42:25 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | EXC    | SELL[EOD_CLOSE]: Entry=$49.47, Exit=$49.47, P/L=$0.00 (0.00%) [LOSS]
[2026-02-27 20:42:38 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | PEG    | SELL[EOD_CLOSE]: Entry=$86.06, Exit=$86.07, P/L=$1.00 (0.01%) [WIN]
[2026-02-27 20:42:51 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | ED     | SELL[EOD_CLOSE]: Entry=$112.51, Exit=$112.52, P/L=$1.00 (0.01%) [WIN]
[2026-02-27 20:43:03 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | EVRG   | SELL[EOD_CLOSE]: Entry=$83.66, Exit=$83.66, P/L=$0.00 (0.00%) [LOSS]
[2026-02-27 20:43:16 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | ECL    | SELL[EOD_CLOSE]: Entry=$308.31, Exit=$308.35, P/L=$4.00 (0.01%) [WIN]
[2026-02-27 20:43:29 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | AMT    | SELL[EOD_CLOSE]: Entry=$191.95, Exit=$191.86, P/L=$-9.00 (-0.05%) [LOSS]
[2026-02-27 20:43:42 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | EQIX   | SELL[EOD_CLOSE]: Entry=$974.26, Exit=$974.26, P/L=$0.00 (0.00%) [LOSS]
[2026-02-27 20:43:55 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | PSA    | SELL[EOD_CLOSE]: Entry=$307.12, Exit=$307.06, P/L=$-6.00 (-0.02%) [LOSS]
[2026-02-27 20:44:07 GMT-05:00] | TRADE_CLOSED    | I6_AGGRESSIVE_INTRADAY | NFLX   | SELL[EOD_CLOSE]: Entry=$96.24, Exit=$96.24, P/L=$0.00 (0.00%) [LOSS]
[2026-02-27 20:44:20 GMT-05:00] | TRADE_CLOSED    | V1_THE_SNIPER        | XRAY   | SELL[EOD_CLOSE]: Entry=$14.40, Exit=$14.68, P/L=$28.15 (1.96%) [WIN]
[2026-02-27 20:44:33 GMT-05:00] | TRADE_CLOSED    | M4_VOLUME_SPIKE      | DELL   | SELL[EOD_CLOSE]: Entry=$146.94, Exit=$148.08, P/L=$114.00 (0.78%) [WIN]
[2026-02-27 20:44:46 GMT-05:00] | TRADE_CLOSED    | M4_VOLUME_SPIKE      | NFLX   | SELL[EOD_CLOSE]: Entry=$96.37, Exit=$96.24, P/L=$-13.00 (-0.13%) [LOSS]
[2026-02-27 20:44:59 GMT-05:00] | TRADE_CLOSED    | S2_SWING_BREAKOUT    | PYPL   | SELL[EOD_CLOSE]: Entry=$47.02, Exit=$46.21, P/L=$-81.00 (-1.72%) [LOSS]
[2026-02-27 20:45:12 GMT-05:00] | TRADE_CLOSED    | M3_RS_LEADER         | ASML   | SELL[EOD_CLOSE]: Entry=$1463.80, Exit=$1450.56, P/L=$-1324.00 (-0.90%) [LOSS]
[2026-02-27 20:45:25 GMT-05:00] | TRADE_CLOSED    | M3_RS_LEADER         | DELL   | SELL[TAKE_PROFIT]: Entry=$121.45, Exit=$127.52, P/L=$607.25 (5.00%) [WIN]
[2026-02-27 20:45:38 GMT-05:00] | TRADE_CLOSED    | M3_RS_LEADER         | UTHR   | SELL[EOD_CLOSE]: Entry=$503.60, Exit=$503.90, P/L=$30.00 (0.06%) [WIN]
[2026-02-27 20:45:51 GMT-05:00] | TRADE_CLOSED    | M3_RS_LEADER         | TFX    | SELL[EOD_CLOSE]: Entry=$119.02, Exit=$122.06, P/L=$304.00 (2.55%) [WIN]
[2026-02-27 20:46:04 GMT-05:00] | TRADE_CLOSED    | M3_RS_LEADER         | APA    | SELL[EOD_CLOSE]: Entry=$29.10, Exit=$30.37, P/L=$127.00 (4.36%) [WIN]
[2026-02-27 20:46:16 GMT-05:00] | TRADE_CLOSED    | M3_RS_LEADER         | SJM    | SELL[EOD_CLOSE]: Entry=$116.00, Exit=$115.95, P/L=$-5.00 (-0.04%) [LOSS]
[2026-02-27 20:46:29 GMT-05:00] | TRADE_CLOSED    | M3_RS_LEADER         | KDP    | SELL[EOD_CLOSE]: Entry=$30.33, Exit=$30.28, P/L=$-5.00 (-0.16%) [LOSS]
[2026-02-27 20:46:42 GMT-05:00] | TRADE_CLOSED    | M3_RS_LEADER         | HRL    | SELL[EOD_CLOSE]: Entry=$24.82, Exit=$25.60, P/L=$78.00 (3.14%) [WIN]
[2026-02-27 20:46:55 GMT-05:00] | TRADE_CLOSED    | M3_RS_LEADER         | NEE    | SELL[EOD_CLOSE]: Entry=$91.99, Exit=$93.77, P/L=$178.00 (1.93%) [WIN]
[2026-02-27 20:47:08 GMT-05:00] | TRADE_CLOSED    | M3_RS_LEADER         | PEG    | SELL[EOD_CLOSE]: Entry=$85.85, Exit=$86.07, P/L=$22.00 (0.26%) [WIN]
[2026-02-27 20:47:20 GMT-05:00] | TRADE_CLOSED    | M3_RS_LEADER         | NFLX   | SELL[TAKE_PROFIT]: Entry=$84.59, Exit=$88.82, P/L=$422.95 (5.00%) [WIN]
[2026-02-27 20:47:33 GMT-05:00] | TRADE_CLOSED    | V2_VWAP_RETEST_PRO   | HD     | SELL[EOD_CLOSE]: Entry=$384.48, Exit=$380.72, P/L=$-376.00 (-0.98%) [LOSS]
[2026-02-27 20:47:46 GMT-05:00] | TRADE_CLOSED    | S3_SWING_TREND_FOLLOW_GEN1_GEN2 | WM     | SELL[EOD_CLOSE]: Entry=$233.90, Exit=$240.84, P/L=$694.00 (2.97%) [WIN]
[2026-02-27 20:47:59 GMT-05:00] | TRADE_CLOSED    | M1_AGGRESSIVE_GEN1   | NFLX   | SELL[EOD_CLOSE]: Entry=$95.07, Exit=$96.24, P/L=$116.85 (1.23%) [WIN]
[2026-02-27 20:48:12 GMT-05:00] | TRADE_CLOSED    | M5_BREAKOUT_FILTERED_GEN1 | CXO    | SELL[EOD_CLOSE]: Entry=$65.60, Exit=$65.60, P/L=$0.00 (0.00%) [LOSS]
[2026-02-27 20:48:25 GMT-05:00] | TRADE_CLOSED    | S9_SWING_VOLUME_LEADER_GEN1 | ED     | SELL[EOD_CLOSE]: Entry=$111.01, Exit=$112.52, P/L=$151.00 (1.36%) [WIN]
[2026-02-27 20:48:38 GMT-05:00] | TRADE_CLOSED    | S3_SWING_TREND_FOLLOW | F      | SELL[EOD_CLOSE]: Entry=$14.20, Exit=$14.09, P/L=$-11.00 (-0.77%) [LOSS]
[2026-02-27 20:48:50 GMT-05:00] | TRADE_CLOSED    | S3_SWING_TREND_FOLLOW | QRVO   | SELL[EOD_CLOSE]: Entry=$82.46, Exit=$82.90, P/L=$44.00 (0.53%) [WIN]
